20.191,6.1956,-0.18481,-1.5158,67.759,33.26,15.828,-0.12331,0.035371
20.6,6.1904,-0.1855,-1.5962,67.796,30.767,15.361,-0.12351,0.035228
20.702,6.19,-0.18581,-1.6161,67.774,30.152,15.245,-0.12364,0.034547
20.954,6.1908,-0.18673,-1.6657,67.667,28.623,14.956,-0.12406,0.034447
21.498,6.2005,-0.18819,-1.7735,67.176,25.349,14.328,-0.12535,0.032833
22.224,6.2059,-0.1859,-1.9195,65.972,21.09,13.488,-0.12701,0.036443
22.989,6.1779,-0.18324,-2.0753,64.048,16.854,12.62,-0.12806,0.041511
23.641,6.1668,-0.18804,-2.2084,61.913,13.532,11.88,-0.12859,0.03828
24.051,6.1855,-0.19185,-2.2921,60.352,11.6,11.402,-0.12853,0.033946
24.152,6.1918,-0.19237,-2.3128,59.942,11.143,11.283,-0.12829,0.032892
24.404,6.2082,-0.19249,-2.3641,58.877,10.039,10.984,-0.12782,0.032632
24.948,6.2215,-0.18642,-2.4741,56.384,7.843,10.344,-0.12467,0.037871
25.675,6.1588,-0.17777,-2.6152,52.724,5.3589,9.5337,-0.11726,0.049741
26.439,6.128,-0.19039,-2.7521,48.588,3.3255,8.6835,-0.10761,0.036927
27.091,6.2261,-0.20169,-2.8578,44.867,2.0274,7.894,-0.09731,0.020596
27.501,6.2793,-0.19295,-2.9185,42.433,1.3981,7.3878,-0.088383,0.025299
27.602,6.2815,-0.18928,-2.9327,41.824,1.2645,7.2674,-0.08557,0.032725
27.854,6.2641,-0.17803,-2.9662,40.298,0.96778,6.9782,-0.079295,0.038915
28.398,6.1259,-0.16071,-3.029,37.004,0.49413,6.4158,-0.063559,0.064328
29.125,6.0251,-0.19032,-3.0909,32.689,0.14906,5.6703,-0.04406,0.035768
29.89,6.3172,-0.22472,-3.1299,28.095,0.01711,4.6744,-0.02105,-0.010915
30.542,6.4302,-0.1726,-3.1416,24.004,-0.00066847,3.8231,-0.0026323,0.032225
30.951,6.2052,-0.12888,-3.1416,21.435,0.00010767,3.44,0.00065329,0.088056
31.052,6.1285,-0.12216,-3.1416,20.817,-1.2062e-06,3.3605,-3.5327e-05,0.11308
31.247,5.9729,-0.11921,-3.1416,19.651,-1.2605e-06,3.2215,1.4476e-05,0.09895
31.674,5.7687,-0.16266,-3.1416,17.171,-1.044e-06,2.8795,-1.288e-05,0.082652
32.269,6.0733,-0.26539,-3.1416,13.773,-8.7919e-07,2.1398,1.3751e-05,-0.05198
32.94,6.8912,-0.26157,-3.1416,9.5765,-5.789e-07,0.92134,-1.4635e-05,-0.07927
33.586,6.6126,-0.067703,-3.1416,5.2136,-3.3752e-07,0.15494,1.8291e-05,0.11401
34.107,5.4855,0,-3.1416,2.0416,-1.149e-07,0.11502,-3.5529e-05,0.25236
34.425,5.038,-0.097297,-3.1416,0.38936,-3.0771e-08,0.041054,0.00013244,0.21227
34.503,5,-0.13465,-3.1416,0,0,0,0.00018968,0.18767
